Partenaire,Type,Marque,Modele,CodeReparation,Reparation,Tarif HT,Tarifs_TTC
Captain,Mobile,Samsung,Galaxy Ace 2,D1,Ecran,49.17 €,59.00 €
Captain,Mobile,Samsung,Galaxy Ace 2,D9,Batterie,15.83 €,19.00 €
Captain,Mobile,Samsung,Galaxy Ace 2,D3,Tombé dans l'eau,40.83 €,49.00 €
Captain,Mobile,Samsung,Galaxy Ace 3,D1,Ecran,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy Ace 3,D9,Batterie,32.50 €,39.00 €
Captain,Mobile,Samsung,Galaxy Ace 3,D3,Tombé dans l'eau,41.66 €,49.99 €
Captain,Mobile,Samsung,Galaxy Ace 4,D1,Ecran,115.83 €,139.00 €
Captain,Mobile,Samsung,Galaxy Ace 4,D9,Batterie,32.50 €,39.00 €
Captain,Mobile,Samsung,Galaxy Ace 4,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Samsung,Galaxy J1,D1,Ecran,99.17 €,119.00 €
Captain,Mobile,Samsung,Galaxy J1,D9,Batterie,40.83 €,49.00 €
Captain,Mobile,Samsung,Galaxy J1,D3,Tombé dans l'eau,40.83 €,49.00 €
Captain,Mobile,Samsung,Galaxy J5,D3,Tombé dans l'eau,40.83 €,49.00 €
Captain,Mobile,Samsung,Galaxy S7,D1,Ecran,190.83 €,229.00 €
Captain,Mobile,Samsung,Galaxy S7,D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy S7,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Autre,Apple,Watch 42mm,D1,Vitre tactile,82.50 €,99.00 €
Captain,Autre,Apple,Watch 42mm,D9,Batterie,82.50 €,99.00 €
Captain,Autre,Apple,Watch 38mm,D1,Vitre tactile,82.50 €,99.00 €
Captain,Autre,Apple,Watch 38mm,D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Sony,Xperia Z5,D1,Ecran ,158.33 €,190.00 €
Captain,Mobile,Sony,Xperia Z5,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia Z5,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab  4 10.1,D9,Batterie,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab  4 10.1,,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab  4 10.1,,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab  4 10.1,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab  4 10.1,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab  4 10.1,D1,Ecran LCD ,107.50 €,129.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 4 7,D9,Batterie,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 4 7,D1,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 4 7,D1,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 4 7,,Ecran LCD ,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 4 7,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 4 7,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 Lite,D1,Ecran LCD ,74.17 €,89.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 Lite,,Vitre tactile,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 Lite,D1,Vitre tactile,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 Lite,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 Lite,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,D9,Batterie,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,,Ecran LCD ,99.17 €,119.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,D1,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,D1,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,D33,Problème de charge,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,D5,Caméra avant,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,D6,Caméra arrière,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,D11,Haut-parleurs,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 10.1,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 8,,Ecran LCD ,132.50 €,159.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 8,D1,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 8,D1,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 8,D9,Batterie,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 8,D33,Problème de charge,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 8,D11,Haut-parleurs,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 8,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 8,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 7,D9,Batterie,57.50 €,69.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 7,D1,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 7,D1,Vitre tactile,82.50 €,99.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 7,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 3 7,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 10.1,D9,Batterie,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 10.1,,Ecran LCD ,99.17 €,119.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 10.1,D1,Vitre tactile,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 10.1,D1,Vitre tactile,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 10.1,D33,Problème de charge,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 10.1,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 10.1,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 7,D9,Batterie,40.83 €,49.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 7,,Ecran LCD ,74.17 €,89.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 7,D1,Vitre tactile,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 7,D1,Vitre tactile,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 7,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 2 7,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab,D9,Batterie,74.17 €,89.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab,,Ecran LCD ,74.17 €,89.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab,D1,Vitre tactile,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 8.9,D9,Batterie,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 8.9,,Ecran LCD ,74.17 €,89.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 8.9,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 8.9,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 10.1,D9,Batterie,40.83 €,49.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 10.1,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab 10.1,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 10.1,D9,Batterie,57.50 €,69.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 10.1,,Ecran LCD ,132.50 €,159.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 10.1,D1,Vitre tactile,74.17 €,89.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 10.1,D1,Vitre tactile,74.17 €,89.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 10.1,D3,Tombé dans l'eau,74.17 €,89.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 10.1,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 10.1,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 8.0,D9,Batterie,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 8.0,,Ecran LCD ,124.17 €,149.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 8.0,D1,Vitre tactile,74.17 €,89.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 8.0,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Note 8.0,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 10.1,D9,Batterie,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 10.1,D1,Vitre tactile,99.17 €,119.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 10.1,D1,Vitre tactile,99.17 €,119.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 10.1,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 10.1,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 8.4,D9,Batterie,40.83 €,49.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 8.4,D33,Problème de charge,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 8.4,D5,Caméra avant,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 8.4,D6,Caméra arrière,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 8.4,D11,Haut-parleurs,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 8.4,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab Pro 8.4,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 10.5,D1,Ecran ,265.83 €,319.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 10.5,D1,Ecran ,265.83 €,319.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 10.5,D9,Batterie,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 10.5,D33,Problème de charge,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 10.5,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 10.5,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 8.4,D1,Ecran ,265.83 €,319.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 8.4,D1,Ecran ,265.83 €,319.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 8.4,D9,Batterie,40.83 €,49.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 8.4,D33,Problème de charge,40.83 €,49.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 8.4,D5,Caméra avant,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 8.4,D6,Caméra arrière,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 8.4,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab S 8.4,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab A 9.7,D9,Batterie,65.83 €,79.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab A 9.7,D30,Autres,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab A 9.7,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Galaxy Tab,Galaxy Tab A 9.7,D33,Problème de charge,49.17 €,59.00 €
Captain,Mobile,Apple,iPhone 7,D1,Ecran,157.50 €,189.00 €
Captain,Mobile,Apple,iPhone 7,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Apple,iPhone 7,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Apple,iPhone 7 Plus,D1,Ecran,165.83 €,199.00 €
Captain,Mobile,Apple,iPhone 7 Plus,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Apple,iPhone 7 Plus,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Tablette,Apple,iPad Mini 4,D1,Ecran,207.50 €,249.00 €
Captain,Tablette,Apple,iPad Mini 4,D9,Batterie,207.50 €,249.00 €
Captain,Tablette,Apple,iPad Mini 4,D4,Ne s’allume plus,207.50 €,249.00 €
Captain,Tablette,Apple,iPad Mini 4,D3,Tombé dans l'eau,207.50 €,249.00 €
Captain,Tablette,Apple,iPad Mini 4,D30,Autres,207.50 €,249.00 €
Captain,Mobile,Samsung,Galaxy S7 Edge,D1,Ecran,349.17 €,419.00 €
Captain,Mobile,Samsung,Galaxy S7 Edge,D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy S7 Edge,D4,Ne s’allume plus,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy S7 Edge,D3,Tombé dans l'eau,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy S7 Edge,D30,Autres,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy S5 Mini,D1,Ecran,157.50 €,189.00 €
Captain,Mobile,Samsung,Galaxy S5 Mini,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Samsung,Galaxy S5 Mini,D4,Ne s’allume plus,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy S5 Mini,D3,Tombé dans l'eau,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy S5 Mini,D30,Autres,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy S5 Neo,D1,Ecran,157.50 €,189.00 €
Captain,Mobile,Samsung,Galaxy S5 Neo,D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy S5 Neo,D4,Ne s’allume plus,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy S5 Neo,D3,Tombé dans l'eau,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy S5 Neo,D30,Autres,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A7 (2016),D1,Ecran,165.83 €,199.00 €
Captain,Mobile,Samsung,Galaxy A7 (2016),D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A7 (2016),D4,Ne s’allume plus,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A7 (2016),D3,Tombé dans l'eau,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A7 (2016),D30,Autres,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A5 (2016),D1,Ecran,149.17 €,179.00 €
Captain,Mobile,Samsung,Galaxy A5 (2016),D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A5 (2016),D4,Ne s’allume plus,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A5 (2016),D3,Tombé dans l'eau,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A5 (2016),D30,Autres,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A3 (2016),D1,Ecran,132.50 €,159.00 €
Captain,Mobile,Samsung,Galaxy A3 (2016),D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A3 (2016),D4,Ne s’allume plus,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A3 (2016),D3,Tombé dans l'eau,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy A3 (2016),D30,Autres,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J7 (2016),D1,Ecran,125.00 €,150.00 €
Captain,Mobile,Samsung,Galaxy J7 (2016),D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J7 (2016),D4,Ne s’allume plus,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J7 (2016),D3,Tombé dans l'eau,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J7 (2016),D30,Autres,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J7,D1,Ecran,125.00 €,150.00 €
Captain,Mobile,Samsung,Galaxy J7,D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J7,D4,Ne s’allume plus,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J7,D3,Tombé dans l'eau,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J7,D30,Autres,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J5 (2016),D1,Ecran,115.83 €,139.00 €
Captain,Mobile,Samsung,Galaxy J5 (2016),D9,Batterie,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy J5 (2016),D4,Ne s’allume plus,65.83 €,79.00 €
Captain,Mobile,Samsung,Galaxy J5 (2016),D3,Tombé dans l'eau,65.83 €,79.00 €
Captain,Mobile,Samsung,Galaxy J5 (2016),D30,Autres,65.83 €,79.00 €
Captain,Mobile,Samsung,Galaxy J3 (2016),D1,Ecran,99.17 €,119.00 €
Captain,Mobile,Samsung,Galaxy J3 (2016),D9,Batterie,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy J3 (2016),D4,Ne s’allume plus,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy J3 (2016),D3,Tombé dans l'eau,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy J3 (2016),D30,Autres,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy J1 (2016),D1,Ecran,82.50 €,99.00 €
Captain,Mobile,Samsung,Galaxy J1 (2016),D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Samsung,Galaxy J1 (2016),D4,Ne s’allume plus,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy J1 (2016),D3,Tombé dans l'eau,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy J1 (2016),D30,Autres,57.50 €,69.00 €
Captain,Mobile,Samsung,Galaxy Ace 1,,Ecran LCD,99.17 €,119.00 €
Captain,Mobile,Samsung,Galaxy Ace 1,,Vitre tactile,49.17 €,59.00 €
Captain,Mobile,Samsung,Galaxy Ace 1,D9,Batterie,40.83 €,49.00 €
Captain,Mobile,Samsung,Galaxy Ace 1,D4,Ne s’allume plus,49.17 €,59.00 €
Captain,Mobile,Samsung,Galaxy Ace 1,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Samsung,Galaxy Ace 1,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia Z5 Premium,D1,Ecran,215.83 €,259.00 €
Captain,Mobile,Sony,Xperia Z5 Premium,D9,Batterie,107.50 €,129.00 €
Captain,Mobile,Sony,Xperia Z5 Premium,D4,Ne s’allume plus,107.50 €,129.00 €
Captain,Mobile,Sony,Xperia Z5 Premium,D3,Tombé dans l'eau,107.50 €,129.00 €
Captain,Mobile,Sony,Xperia Z5 Premium,D30,Autres,107.50 €,129.00 €
Captain,Mobile,Sony,Xperia Z5 Compact,D1,Ecran,132.50 €,159.00 €
Captain,Mobile,Sony,Xperia Z5 Compact,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia Z5 Compact,D4,Ne s’allume plus,57.50 €,69.00 €
Captain,Mobile,Sony,Xperia Z5 Compact,D3,Tombé dans l'eau,57.50 €,69.00 €
Captain,Mobile,Sony,Xperia Z5 Compact,D30,Autres,57.50 €,69.00 €
Captain,Mobile,Sony,Sony Xperia Z3 Plus,D1,Ecran,132.50 €,159.00 €
Captain,Mobile,Sony,Sony Xperia Z3 Plus,D9,Batterie,132.50 €,159.00 €
Captain,Mobile,Sony,Sony Xperia Z3 Plus,D4,Ne s’allume plus,57.50 €,69.00 €
Captain,Mobile,Sony,Sony Xperia Z3 Plus,D3,Tombé dans l'eau,57.50 €,69.00 €
Captain,Mobile,Sony,Sony Xperia Z3 Plus,D30,Autres,57.50 €,69.00 €
Captain,Mobile,Sony,Sony Xperia M2,,Ecran LCD,74.17 €,89.00 €
Captain,Mobile,Sony,Sony Xperia M2,,Vitre tactile,74.17 €,89.00 €
Captain,Mobile,Sony,Sony Xperia M2,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Sony,Sony Xperia M2,D4,Ne s’allume plus,49.17 €,59.00 €
Captain,Mobile,Sony,Sony Xperia M2,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Sony,Sony Xperia M2,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia M4 Aqua,D1,Ecran,57.50 €,69.00 €
Captain,Mobile,Sony,Xperia M4 Aqua,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia M4 Aqua,D4,Ne s’allume plus,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia M4 Aqua,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia M4 Aqua,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia M4 Aqua Dual,D1,Ecran,149.17 €,179.00 €
Captain,Mobile,Sony,Xperia M4 Aqua Dual,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia M4 Aqua Dual,D4,Ne s’allume plus,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia M4 Aqua Dual,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia M4 Aqua Dual,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Sony,Xperia M5,D1,Ecran,107.50 €,129.00 €
Captain,Mobile,Sony,Xperia M5,D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Sony,Xperia M5,D4,Ne s’allume plus,57.50 €,69.00 €
Captain,Mobile,Sony,Xperia M5,D3,Tombé dans l'eau,57.50 €,69.00 €
Captain,Mobile,Sony,Xperia M5,D30,Autres,57.50 €,69.00 €
Captain,Mobile,Nokia,Lumia 435,,Ecran LCD,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 435,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 435,D4,Ne s’allume plus,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 435,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 435,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 510,D1,Ecran LCD,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 510,,Vitre tactile,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 510,D9,Batterie,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 510,D4,Ne s’allume plus,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 510,D3,Tombé dans l'eau,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 510,D30,Autres,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 530,D1,Ecran,57.50 €,69.00 €
Captain,Mobile,Nokia,Lumia 530,D9,Batterie,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 530,D4,Ne s’allume plus,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 530,D3,Tombé dans l'eau,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 530,D30,Autres,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 535,D1,Ecran,115.83 €,139.00 €
Captain,Mobile,Nokia,Lumia 535,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 535,D4,Ne s’allume plus,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 535,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 535,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 550,D1,Ecran,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 550,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 550,D4,Ne s’allume plus,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 550,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 550,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 610,D1,Ecran LCD,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 610,,Vitre tactile,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 610,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 610,D4,Ne s’allume plus,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 610,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 610,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 640,D1,Ecran,74.17 €,89.00 €
Captain,Mobile,Nokia,Lumia 640,D9,Batterie,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 640,D4,Ne s’allume plus,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 640,D3,Tombé dans l'eau,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 640,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 640 XL,D1,Ecran,107.50 €,129.00 €
Captain,Mobile,Nokia,Lumia 640 XL,D9,Batterie,82.50 €,99.00 €
Captain,Mobile,Nokia,Lumia 640 XL,D4,Ne s’allume plus,82.50 €,99.00 €
Captain,Mobile,Nokia,Lumia 640 XL,D3,Tombé dans l'eau,82.50 €,99.00 €
Captain,Mobile,Nokia,Lumia 640 XL,D30,Autres,49.17 €,59.00 €
Captain,Mobile,Nokia,Lumia 710,,Ecran LCD,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 710,D1,Vitre tactile,65.83 €,79.00 €
Captain,Mobile,Nokia,Lumia 710,D9,Batterie,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 710,D4,Ne s’allume plus,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 710,D3,Tombé dans l'eau,40.83 €,49.00 €
Captain,Mobile,Nokia,Lumia 710,D30,Autres,40.83 €,49.00 €
